X,Y,GroundwaterStressEnd
1588103.508,177110.845,17.604373910093443
1598103.508,177110.845,0.40008937919807025
1608103.508,177110.845,15.204618434924948
1618103.508,177110.845,4.222362611169928
1628103.508,177110.845,2.401193220209189
1638103.508,177110.845,0.8196131433796384
1648103.508,177110.845,0.38745192199027273
1658103.508,177110.845,0.6026034019877764
1668103.508,177110.845,0.22955151551334124
1678103.508,177110.845,0.6245014027437
1688103.508,177110.845,7.4547885528930475
1698103.508,177110.845,7.781773790541959
1708103.508,177110.845,52.58507103663895
1718103.508,177110.845,16.26121232238877
28103.508,167110.845,0.0
38103.508,167110.845,0.0
48103.508,167110.845,0.0
58103.508,167110.845,0.0
68103.508,167110.845,0.0
78103.508,167110.845,0.0
88103.508,167110.845,0.0
98103.508,167110.845,0.0
108103.508,167110.845,0.0
118103.508,167110.845,0.0
128103.508,167110.845,1.9794584038147498
138103.508,167110.845,0.31345091097222827
148103.508,167110.845,0.12278443361243253
158103.508,167110.845,0.52806174527144
168103.508,167110.845,0.03883799128771441
178103.508,167110.845,1.9430561288683759
188103.508,167110.845,6.26845536462172
198103.508,167110.845,5.3191376244155775
208103.508,167110.845,0.02563726700324835
218103.508,167110.845,0.027856274696496947
228103.508,167110.845,0.028385751525149893
238103.508,167110.845,0.035197025491231465
248103.508,167110.845,0.04345293233682601
258103.508,167110.845,0.052633564404921104
268103.50800000003,167110.845,0.06270407742921702
278103.50800000003,167110.845,0.4493279441712961
288103.50800000003,167110.845,2.672641059763386
298103.50800000003,167110.845,1.3702728683927061
308103.50800000003,167110.845,0.02436404711138297
318103.50800000003,167110.845,0.020940987995192322
328103.50800000003,167110.845,0.020220751810140297
338103.508,167110.845,0.021045260762253434
348103.508,167110.845,0.02421010826325285
358103.508,167110.845,0.023185166770364897
368103.508,167110.845,0.02271799357011056
378103.508,167110.845,0.02215242432233521
388103.508,167110.845,0.01868739606748206
398103.508,167110.845,0.014710885187169552
408103.508,167110.845,0.015401009685374506
418103.508,167110.845,0.016204872109545864
428103.508,167110.845,0.015252323480373153
438103.508,167110.845,0.014955731165884617
448103.508,167110.845,0.016140592239178016
458103.508,167110.845,0.015831622409197943
468103.508,167110.845,0.014698715697148456
478103.508,167110.845,0.014836480564951387
488103.508,167110.845,0.01622016198162365
498103.508,167110.845,0.01909221363297018
508103.508,167110.845,0.021303940434753164
518103.508,167110.845,0.028020510805414144
528103.5079999999,167110.845,0.03950949750631444
538103.5079999999,167110.845,0.04841335168598098
548103.5079999999,167110.845,0.06812626131639474
558103.5079999999,167110.845,0.0818075764439589
568103.5079999999,167110.845,0.3451519124135101
578103.5079999999,167110.845,0.23464648989909243
588103.5079999999,167110.845,0.9226752319051197
598103.5079999999,167110.845,0.37429814871897116
608103.5079999999,167110.845,3.648085954660001
618103.5079999999,167110.845,0.06416129584969198
628103.5079999999,167110.845,0.04877947651396613
638103.5079999999,167110.845,0.043180470976909226
648103.5079999999,167110.845,0.04422309463478508
658103.5079999999,167110.845,0.06456330507132907
668103.5079999999,167110.845,0.11521594693392716
678103.5079999999,167110.845,0.23023582986195884
688103.5079999999,167110.845,0.1384347098177691
698103.5079999999,167110.845,0.07988802141541747
708103.5079999998,167110.845,0.059789120524590976
718103.5079999998,167110.845,0.6893180069571355
728103.5079999998,167110.845,0.09677448897888
738103.5079999998,167110.845,0.20718140709976934
748103.5079999998,167110.845,58.57758942585506
758103.5079999998,167110.845,34.78219024109584
768103.5079999998,167110.845,10.80126281841332
778103.5079999998,167110.845,0.07461561586696094
788103.5079999998,167110.845,0.06806905431202204
798103.5079999998,167110.845,0.0862177164174163
808103.5079999998,167110.845,0.09859367171793117
818103.5079999998,167110.845,0.08674610111234941
828103.5079999998,167110.845,0.06447749456477006
838103.5079999998,167110.845,0.0477997805609002
848103.5079999998,167110.845,0.031398116356312324
858103.5079999998,167110.845,0.024191177945442253
868103.5079999998,167110.845,0.46109783401578847
878103.5079999998,167110.845,0.020576267339132693
888103.5079999998,167110.845,0.0175699352466132
898103.5079999998,167110.845,0.016314189494265288
908103.508,167110.845,0.014922655116083686
918103.508,167110.845,0.013952320309187832
928103.508,167110.845,0.01625188586586668
938103.508,167110.845,0.016175540518212964
948103.508,167110.845,0.015103325237166128
958103.508,167110.845,0.014820046552786145
968103.508,167110.845,0.016229887172367004
978103.508,167110.845,0.014861183589566864
988103.508,167110.845,0.014686806238965417
998103.508,167110.845,0.019354689770305553
1008103.508,167110.845,0.020524677022462055
1018103.508,167110.845,0.02274040831455112
1028103.508,167110.845,0.021924844457667174
1038103.508,167110.845,0.022039154453677306
1048103.508,167110.845,0.01793938848212548
1058103.508,167110.845,0.0160394398541736
1068103.508,167110.845,0.01580509916171606
1078103.508,167110.845,0.015000664667500977
1088103.508,167110.845,0.014269247113412474
1098103.508,167110.845,0.016827908393531946
1108103.508,167110.845,0.014020482912496728
1118103.508,167110.845,0.010123215146508293
1128103.508,167110.845,0.009537951967782215
1138103.508,167110.845,0.00838637353809775
1148103.508,167110.845,0.007610181513450237
1158103.508,167110.845,0.00714466302578063
1168103.508,167110.845,0.007881147234587106
1178103.508,167110.845,0.010168462383855183
1188103.508,167110.845,0.009815958448963907
1198103.508,167110.845,0.013330643738987218
1208103.508,167110.845,0.019949320573183865
1218103.508,167110.845,0.026125516700739922
1228103.508,167110.845,0.03297146512755996
1238103.508,167110.845,0.03785366274540719
1248103.508,167110.845,0.3333040525922705
1258103.508,167110.845,1.1561099240314034
1268103.508,167110.845,13.277633365407782
1278103.508,167110.845,62.799460425502986
1288103.508,167110.845,58.445089776213486
1298103.508,167110.845,26.700650985397296
1308103.508,167110.845,50.00307066789044
1318103.508,167110.845,56.238019994351504
1328103.508,167110.845,23.859619114538106
1338103.508,167110.845,2.054393459380619
1348103.508,167110.845,0.20771060392906796
1358103.508,167110.845,0.38976068297393224
1368103.508,167110.845,1.0911371745058018
1378103.508,167110.845,0.2263075946785508
1388103.508,167110.845,0.10678632277924599
1398103.508,167110.845,0.10795404713616183
1408103.508,167110.845,0.14181097306851217
1418103.508,167110.845,0.16325701517575
1428103.508,167110.845,0.1305705368380882
1438103.508,167110.845,0.1324817051069397
1448103.508,167110.845,0.5160410310249747
1458103.508,167110.845,0.8788669620199273
1468103.508,167110.845,0.2417739512845858
1478103.508,167110.845,0.32627560432747427
1488103.508,167110.845,0.15709759598155174
1498103.508,167110.845,0.36651829441027356
1508103.508,167110.845,0.6587161621193777
1518103.508,167110.845,0.3477934103070512
1528103.508,167110.845,0.4629214067991406
1538103.508,167110.845,0.183379563725476
1548103.508,167110.845,0.2898015172907404
1558103.508,167110.845,0.41931741965552044
1568103.508,167110.845,0.586548231964505
1578103.508,167110.845,0.31629371899071385
1588103.508,167110.845,0.32452799045144864
1598103.508,167110.845,85.92261786599488
1608103.508,167110.845,96.7357682769394
1618103.508,167110.845,34.86960251163426
1628103.508,167110.845,0.2248310551582155
1638103.508,167110.845,0.5140465316802799
1648103.508,167110.845,0.4636029091222229
1658103.508,167110.845,0.24279080826889635
1668103.508,167110.845,0.17694945469667542
1678103.508,167110.845,0.1952621394226928
1688103.508,167110.845,4.04056176246704
1698103.508,167110.845,112.78022989822928
1708103.508,167110.845,11.516087892820238
1718103.508,167110.845,7.761388634708208
1728103.508,167110.845,18.126240458838126
28103.508,157110.845,0.0
38103.508,157110.845,0.0
48103.508,157110.845,0.0
58103.508,157110.845,0.0
68103.508,157110.845,0.0
78103.508,157110.845,0.0
88103.508,157110.845,0.0
98103.508,157110.845,0.0
108103.508,157110.845,0.0
118103.508,157110.845,0.003784087320149862
128103.508,157110.845,0.18217175727412904
138103.508,157110.845,0.28602330324041114
148103.508,157110.845,5.24190057132927
158103.508,157110.845,20.399405731638353
168103.508,157110.845,0.03904102414686981
178103.508,157110.845,0.10844981882820459
188103.508,157110.845,0.18176553707871923
198103.508,157110.845,1.4942704797217865
208103.508,157110.845,0.036994157530415364
218103.508,157110.845,0.030375567156334497
228103.508,157110.845,0.026896029124917727
238103.508,157110.845,0.028699609953685454
248103.508,157110.845,0.032303079159120486
258103.508,157110.845,0.032635867905466645
268103.50800000003,157110.845,0.03418685380674519
278103.50800000003,157110.845,0.03326805731015235
288103.50800000003,157110.845,0.029982190991720913
298103.50800000003,157110.845,1.8599269955644264
308103.50800000003,157110.845,15.583348342309916
318103.50800000003,157110.845,0.01893505039004815
328103.50800000003,157110.845,0.01822849187967795
338103.508,157110.845,0.018432096808877082
348103.508,157110.845,0.01816696834679352
358103.508,157110.845,0.018443174165178332
368103.508,157110.845,0.019337631681728973
378103.508,157110.845,0.01808214596121912
388103.508,157110.845,0.014988651196582712
398103.508,157110.845,0.01660032852886391
408103.508,157110.845,0.019470976008284926
418103.508,157110.845,0.019757219055618766
428103.508,157110.845,0.01935432572573227
438103.508,157110.845,0.01631039302942965
448103.508,157110.845,0.015587556525997049
458103.508,157110.845,0.015474234650971534
468103.508,157110.845,0.01515657975760033
478103.508,157110.845,0.014191393581098019
488103.508,157110.845,0.015442978824037005
498103.508,157110.845,0.018320179105777077
508103.508,157110.845,0.019822903097912122
518103.508,157110.845,0.02184803105270495
528103.5079999999,157110.845,0.02907816430352975
538103.5079999999,157110.845,0.10956176697410663
548103.5079999999,157110.845,0.04913150761632854
558103.5079999999,157110.845,0.06741273395276459
568103.5079999999,157110.845,0.17124937994835637
578103.5079999999,157110.845,0.1377612273571998
588103.5079999999,157110.845,4.525324418311227
598103.5079999999,157110.845,11.951017918520451
608103.5079999999,157110.845,1.771490772841483
618103.5079999999,157110.845,0.07095696790549008
628103.5079999999,157110.845,0.04275422678796516
638103.5079999999,157110.845,0.03125671104277658
648103.5079999999,157110.845,0.031218070311641217
658103.5079999999,157110.845,0.035681360792797615
668103.5079999999,157110.845,0.05557140411129622
678103.5079999999,157110.845,0.06211536534785454
688103.5079999999,157110.845,0.3997996711765065
698103.5079999999,157110.845,4.729490060587733
708103.5079999998,157110.845,0.06209976343757108
718103.5079999998,157110.845,0.07599534479969473
728103.5079999998,157110.845,0.12795490668037046
738103.5079999998,157110.845,7.864038865641695
748103.5079999998,157110.845,131.98496048189156
758103.5079999998,157110.845,75.23174110218527
768103.5079999998,157110.845,14.356465854875765
778103.5079999998,157110.845,0.100451859232691
788103.5079999998,157110.845,0.10822785131796638
798103.5079999998,157110.845,0.14117024475413537
808103.5079999998,157110.845,0.4610083654376686
818103.5079999998,157110.845,0.17474763593884104
828103.5079999998,157110.845,0.10332313078852336
838103.5079999998,157110.845,0.06773257311357547
848103.5079999998,157110.845,0.042268695339943964
858103.5079999998,157110.845,0.0278781693772614
868103.5079999998,157110.845,0.022413496287745072
878103.5079999998,157110.845,0.020318991838558467
888103.5079999998,157110.845,0.016853807564602488
898103.5079999998,157110.845,0.015448491499003826
908103.508,157110.845,0.014628819139078564
918103.508,157110.845,0.014023048969139508
928103.508,157110.845,0.013572517806520858
938103.508,157110.845,0.013356951412771082
948103.508,157110.845,0.013463824498212769
958103.508,157110.845,0.013372865361260209
968103.508,157110.845,0.015511783248387055
978103.508,157110.845,0.015422176276992395
988103.508,157110.845,0.015079766352638108
998103.508,157110.845,0.017576644068035087
1008103.508,157110.845,0.02081372841364692
1018103.508,157110.845,0.023381074757157515
1028103.508,157110.845,0.024472792426058668
1038103.508,157110.845,0.022607532045303677
1048103.508,157110.845,0.017404086940300042
1058103.508,157110.845,0.016480661876989783
1068103.508,157110.845,0.01627185631102951
1078103.508,157110.845,0.015472258409002293
1088103.508,157110.845,0.01729835799494581
1098103.508,157110.845,0.025835151232010207
1108103.508,157110.845,0.026649986999747594
1118103.508,157110.845,0.019721841899382683
1128103.508,157110.845,0.015235531723173514
1138103.508,157110.845,0.010096139282512387
1148103.508,157110.845,0.008804315125170338
1158103.508,157110.845,0.008560425268029378
1168103.508,157110.845,0.010246531987881627
1178103.508,157110.845,0.007135965616313493
1188103.508,157110.845,0.008957658737323073
1198103.508,157110.845,0.01683450903747106
1208103.508,157110.845,0.026506442527282733
1218103.508,157110.845,0.02366026704945667
1228103.508,157110.845,0.0262321117370068
1238103.508,157110.845,0.028904183714606783
1248103.508,157110.845,0.0700155324301514
1258103.508,157110.845,0.1257907098995185
1268103.508,157110.845,0.7285498176381012
1278103.508,157110.845,6.117303133959692
1288103.508,157110.845,0.15953979561607157
1298103.508,157110.845,0.832996200329718
1308103.508,157110.845,0.23657024631767715
1318103.508,157110.845,0.36521926058192783
1328103.508,157110.845,0.1087987954932404
1338103.508,157110.845,0.0845614346690279
1348103.508,157110.845,0.17707376394396776
1358103.508,157110.845,0.40699971913760447
1368103.508,157110.845,0.11813024204503099
1378103.508,157110.845,0.09567605731435506
1388103.508,157110.845,0.08136762140925435
1398103.508,157110.845,0.07729692558668487
1408103.508,157110.845,0.10298087031573343
1418103.508,157110.845,0.11134175492534863
1428103.508,157110.845,0.10032734743005527
1438103.508,157110.845,0.13589119879830777
1448103.508,157110.845,2.959962604943385
1458103.508,157110.845,0.2205179911738795
1468103.508,157110.845,0.23928667550789887
1478103.508,157110.845,0.1665869903241565
1488103.508,157110.845,0.5703329355602013
1498103.508,157110.845,0.16939573776287614
1508103.508,157110.845,0.7935223241674829
1518103.508,157110.845,2.1937227955860474
1528103.508,157110.845,0.3180126266728156
1538103.508,157110.845,0.3040936137692051
1548103.508,157110.845,0.6589067887634638
1558103.508,157110.845,1.6446852074394
1568103.508,157110.845,3.690514203499342
1578103.508,157110.845,2.487676277401971
1588103.508,157110.845,0.8502201840050144
1598103.508,157110.845,9.227918834297622
1608103.508,157110.845,0.2643953428145029
1618103.508,157110.845,0.45546958836882645
1628103.508,157110.845,1.4782626402718937
1638103.508,157110.845,6.260161762382043
1648103.508,157110.845,0.25504592289341277
1658103.508,157110.845,0.2590158589183939
1668103.508,157110.845,0.20229680723702345
1678103.508,157110.845,0.202856704923082
1688103.508,157110.845,63.579137603404384
1698103.508,157110.845,72.73225186404852
1708103.508,157110.845,0.21831979364378976
1718103.508,157110.845,17.363851133416542
1728103.508,157110.845,13.929041811004705
1738103.508,157110.845,34.00913572517675
1748103.508,157110.845,32.33658668038003
1758103.508,157110.845,73.59842097690331
1818103.508,157110.845,0.0
1828103.508,157110.845,0.0
1838103.508,157110.845,0.0
28103.508,147110.845,0.0
38103.508,147110.845,0.0
48103.508,147110.845,0.0
58103.508,147110.845,0.0
68103.508,147110.845,0.0
78103.508,147110.845,0.0
88103.508,147110.845,0.0
98103.508,147110.845,0.0
108103.508,147110.845,0.0020302037762717114
118103.508,147110.845,1.4928850300886156
128103.508,147110.845,0.4169372580173515
138103.508,147110.845,0.26447196851493
148103.508,147110.845,1.7445743293260128
158103.508,147110.845,0.02910884806042055
168103.508,147110.845,0.037266202839391256
178103.508,147110.845,0.04167889112486164
188103.508,147110.845,0.0642403455284615
198103.508,147110.845,2.9411011333221624
208103.508,147110.845,0.8056713793622468
218103.508,147110.845,0.03236403062196119
228103.508,147110.845,0.09898934049599188
238103.508,147110.845,0.09805957065583301
248103.508,147110.845,0.1699906193686908
258103.508,147110.845,0.022598326918236437
268103.50800000003,147110.845,0.024636924522240648
278103.50800000003,147110.845,0.024367323512542494
288103.50800000003,147110.845,0.021263479480751395
298103.50800000003,147110.845,0.019403627762228
308103.50800000003,147110.845,0.018562008715170674
318103.50800000003,147110.845,0.3837328725842224
328103.50800000003,147110.845,0.017583664927662643
338103.508,147110.845,0.016723479607368003
348103.508,147110.845,0.015378958985507217
358103.508,147110.845,0.01477251273278921
368103.508,147110.845,0.014752698306729218
378103.508,147110.845,0.014519137709785858
388103.508,147110.845,0.01478270598084107
398103.508,147110.845,0.01884383122125753
408103.508,147110.845,0.019911625961057385
418103.508,147110.845,0.019622834601710583
428103.508,147110.845,0.019620702340638507
438103.508,147110.845,0.01811241366716903
448103.508,147110.845,0.014863003812433266
458103.508,147110.845,0.014723054677190648
468103.508,147110.845,0.014714941683843252
478103.508,147110.845,0.01398050776043328
488103.508,147110.845,0.014324009818507408
498103.508,147110.845,0.01724832786930352
508103.508,147110.845,0.01981520615550562
518103.508,147110.845,0.021034131399584568
528103.5079999999,147110.845,0.022806040350476876
538103.5079999999,147110.845,0.028933794627040158
548103.5079999999,147110.845,0.10846458863660625
558103.5079999999,147110.845,0.05114207378819014
568103.5079999999,147110.845,0.07679988330664506
578103.5079999999,147110.845,9.267907459693696
588103.5079999999,147110.845,5.590608509583084
598103.5079999999,147110.845,7.481718295809348
608103.5079999999,147110.845,3.6313342201051313
618103.5079999999,147110.845,0.0652867136448054
628103.5079999999,147110.845,0.04208298060120319
638103.5079999999,147110.845,0.027445632417836336
648103.5079999999,147110.845,0.025164217083453913
658103.5079999999,147110.845,0.027705300211320685
668103.5079999999,147110.845,0.033452263864232376
678103.5079999999,147110.845,0.04115300273557389
688103.5079999999,147110.845,0.5142779184196657
698103.5079999999,147110.845,0.05471693949143884
708103.5079999998,147110.845,0.0641789780146799
718103.5079999998,147110.845,0.36374761692162083
728103.5079999998,147110.845,0.625501385810869
738103.5079999998,147110.845,2.686555339349737
748103.5079999998,147110.845,24.01029418077617
758103.5079999998,147110.845,3.935494178340197
768103.5079999998,147110.845,1.9483214802598652
778103.5079999998,147110.845,0.3778964692940127
788103.5079999998,147110.845,0.6917262943273863
798103.5079999998,147110.845,4.015136924724322
808103.5079999998,147110.845,7.481466688686079
818103.5079999998,147110.845,1.3983104153315484
828103.5079999998,147110.845,0.13528936470462397
838103.5079999998,147110.845,0.09442588141754349
848103.5079999998,147110.845,0.051345574704654055
858103.5079999998,147110.845,0.03198386407472094
868103.5079999998,147110.845,0.022532590869575462
878103.5079999998,147110.845,0.019687686542122152
888103.5079999998,147110.845,0.01682156361668334
898103.5079999998,147110.845,0.015718768591480928
908103.508,147110.845,0.014923851262538753
918103.508,147110.845,0.014055396929793879
928103.508,147110.845,0.01367008175216008
938103.508,147110.845,0.013195523647704906
948103.508,147110.845,0.013595244589167095
958103.508,147110.845,0.013429500295589161
968103.508,147110.845,0.015197560775278214
978103.508,147110.845,0.015706911139665502
988103.508,147110.845,0.01528092698255949
998103.508,147110.845,0.016135703640622535
1008103.508,147110.845,0.023437449659648404
1018103.508,147110.845,0.029449281742805603
1028103.508,147110.845,0.029700940555677773
1038103.508,147110.845,0.024834964770105338
1048103.508,147110.845,0.019840845294738094
1058103.508,147110.845,0.017688197726561813
1068103.508,147110.845,0.01750477126799596
1078103.508,147110.845,0.018091247075551136
1088103.508,147110.845,0.02539086083350494
1098103.508,147110.845,0.03491052241205957
1108103.508,147110.845,0.0572272868560472
1118103.508,147110.845,0.3682286441266813
1128103.508,147110.845,0.04464473466011314
1138103.508,147110.845,0.012983368603835114
1148103.508,147110.845,0.00960602990498034
1158103.508,147110.845,0.008548621640895405
1168103.508,147110.845,0.008455279800007029
1178103.508,147110.845,0.007249135479975166
1188103.508,147110.845,0.011018375307795569
1198103.508,147110.845,0.019637404549139224
1208103.508,147110.845,0.06965020104048697
1218103.508,147110.845,0.06900203695400749
1228103.508,147110.845,0.036847912442816294
1238103.508,147110.845,0.030674277947444695
1248103.508,147110.845,0.030859675975007272
1258103.508,147110.845,0.05491899151364339
1268103.508,147110.845,0.5134090963983269
1278103.508,147110.845,0.16327893068279037
1288103.508,147110.845,0.05576373987072196
1298103.508,147110.845,0.06417418740779955
1308103.508,147110.845,0.06293348027857647
1318103.508,147110.845,0.061376877567725044
1328103.508,147110.845,0.08262303402244978
1338103.508,147110.845,0.0678347636218067
1348103.508,147110.845,0.0515598777210695
1358103.508,147110.845,0.06587130918772013
1368103.508,147110.845,0.0732191493459065
1378103.508,147110.845,0.06370252262557514
1388103.508,147110.845,0.05045075744102126
1398103.508,147110.845,0.04638245806769173
1408103.508,147110.845,0.06483756812921909
1418103.508,147110.845,0.0767620816881348
1428103.508,147110.845,0.07144741085101508
1438103.508,147110.845,0.07241416026030874
1448103.508,147110.845,0.10769043771976854
1458103.508,147110.845,0.1103739162209459
1468103.508,147110.845,0.23112064511794692
1478103.508,147110.845,3.5460804050935106
1488103.508,147110.845,0.4649469510544439
1498103.508,147110.845,0.16860055233326
1508103.508,147110.845,0.6643443159031478
1518103.508,147110.845,6.476347171718688
1528103.508,147110.845,9.873309537073725
1538103.508,147110.845,0.3069644510291413
1548103.508,147110.845,7.893784374960595
1558103.508,147110.845,15.598254133550887
1568103.508,147110.845,8.173594420026195
1578103.508,147110.845,2.170113958039764
1588103.508,147110.845,0.4453712780602553
1598103.508,147110.845,0.1816675083032766
1608103.508,147110.845,0.21458514536236628
1618103.508,147110.845,0.28848238091366474
1628103.508,147110.845,6.116272385191191
1638103.508,147110.845,7.8161660594738676
1648103.508,147110.845,0.1789935169688327
1658103.508,147110.845,0.21791838839609995
1668103.508,147110.845,0.18311486501397364
1678103.508,147110.845,0.16458323197103458
1688103.508,147110.845,38.944457535454866
1698103.508,147110.845,0.1062716308402136
1708103.508,147110.845,0.08743771840450949
1718103.508,147110.845,0.1740971354535933
1728103.508,147110.845,9.129850616825687
1738103.508,147110.845,32.02791807644466
1748103.508,147110.845,3.401888863714205
1758103.508,147110.845,5.7509825325273
1768103.508,147110.845,79.92769807731882
1778103.508,147110.845,256.0614350554953
1788103.508,147110.845,110.39956802880043
1798103.508,147110.845,0.0
1808103.508,147110.845,0.0
1818103.508,147110.845,0.0
1828103.508,147110.845,0.0
1838103.508,147110.845,0.0
28103.508,137110.845,0.0
38103.508,137110.845,0.0
48103.508,137110.845,0.0
58103.508,137110.845,0.0
68103.508,137110.845,0.0
78103.508,137110.845,0.0
88103.508,137110.845,0.07314248783126907
98103.508,137110.845,7.437245707482742
108103.508,137110.845,1.488813763606515
118103.508,137110.845,0.6158172515926629
128103.508,137110.845,1.2422191550498376
138103.508,137110.845,0.027362422229657898
148103.508,137110.845,0.022517248991130067
158103.508,137110.845,0.02430231555302809
168103.508,137110.845,0.035288140647286866
178103.508,137110.845,0.03973421702076384
188103.508,137110.845,0.11820106476173335
198103.508,137110.845,6.221606830404041
208103.508,137110.845,4.683152238200409
218103.508,137110.845,0.4733518622749475
228103.508,137110.845,0.023939207094364413
238103.508,137110.845,0.0950044045841263
248103.508,137110.845,0.019622314538034466
258103.508,137110.845,0.01925712582466633
268103.50800000003,137110.845,0.019410648621855552
278103.50800000003,137110.845,0.01904894433511739
288103.50800000003,137110.845,0.01851634712440775
298103.50800000003,137110.845,0.018370157225051753
308103.50800000003,137110.845,0.018140601118414475
318103.50800000003,137110.845,0.01745780951804275
328103.50800000003,137110.845,3.4427478060532724
338103.508,137110.845,35.82045672717628
348103.508,137110.845,27.812070163633635
358103.508,137110.845,1.1034444115308593
368103.508,137110.845,0.15999291525905102
378103.508,137110.845,0.013838010313177697
388103.508,137110.845,0.014944601803215753
398103.508,137110.845,0.018807374757561855
408103.508,137110.845,0.019157845668895924
418103.508,137110.845,0.020446251420103874
428103.508,137110.845,0.018838838609966827
438103.508,137110.845,0.018006580709079574
448103.508,137110.845,0.014086964794934076
458103.508,137110.845,0.012899087352319205
468103.508,137110.845,0.013858656841119477
478103.508,137110.845,0.013801657862217242
488103.508,137110.845,0.014144171799306752
498103.508,137110.845,0.01690805020602131
508103.508,137110.845,0.020434341961920836
518103.508,137110.845,0.02119977168042728
528103.5079999999,137110.845,0.021780734813015633
538103.5079999999,137110.845,0.023696545383089032
548103.5079999999,137110.845,0.027602327603449862
558103.5079999999,137110.845,0.03883897940869903
568103.5079999999,137110.845,0.05774475021378189
578103.5079999999,137110.845,0.07639579383030351
588103.5079999999,137110.845,0.09432498906437713
598103.5079999999,137110.845,0.16465337403678756
608103.5079999999,137110.845,1.4930377009255245
618103.5079999999,137110.845,0.059892093132461806
628103.5079999999,137110.845,0.03771512180461394
638103.5079999999,137110.845,0.024539204557498587
648103.5079999999,137110.845,0.021958752609349888
658103.5079999999,137110.845,0.02097645633790338
668103.5079999999,137110.845,0.02644731818516548
678103.5079999999,137110.845,0.028157131533129626
688103.5079999999,137110.845,0.03224535209107169
698103.5079999999,137110.845,0.04456394436811104
708103.5079999998,137110.845,0.05776139225141758
718103.5079999998,137110.845,0.9475144127879163
728103.5079999998,137110.845,1.4410964465153884
738103.5079999998,137110.845,0.12688461563492526
748103.5079999998,137110.845,0.11081776842502038
758103.5079999998,137110.845,0.09942629366339172
768103.5079999998,137110.845,0.07872827941768044
778103.5079999998,137110.845,0.07937991920385286
788103.5079999998,137110.845,0.10058655572480486
798103.5079999998,137110.845,6.996199815836143
808103.5079999998,137110.845,1.311095274119853
818103.5079999998,137110.845,10.361020593773896
828103.5079999998,137110.845,0.28715835940380247
838103.5079999998,137110.845,0.1269678258231037
848103.5079999998,137110.845,0.06820115048575531
858103.5079999998,137110.845,0.03933163572908302
868103.5079999998,137110.845,0.026032307371625502
878103.5079999998,137110.845,0.021735177234987937
888103.5079999998,137110.845,0.018074553031547837
898103.5079999998,137110.845,0.0161842775879717
908103.508,137110.845,0.015427532932856381
918103.508,137110.845,0.014304091379712197
928103.508,137110.845,0.013869526171950282
938103.508,137110.845,0.013281490173366758
948103.508,137110.845,0.013723648310799953
958103.508,137110.845,0.01383910244689754
968103.508,137110.845,0.014524494365649844
978103.508,137110.845,0.016054209662575272
988103.508,137110.845,0.016283349718271656
998103.508,137110.845,0.01990767347711891
1008103.508,137110.845,0.024421878192166988
1018103.508,137110.845,0.026526731908508284
1028103.508,137110.845,0.027750961802083605
1038103.508,137110.845,0.02692400855069273
1048103.508,137110.845,0.02375026796083174
1058103.508,137110.845,0.018903274499437506
1068103.508,137110.845,0.01810024417714793
1078103.508,137110.845,0.02153635689160907
1088103.508,137110.845,0.03319368820446787
1098103.508,137110.845,0.04623792532879085
1108103.508,137110.845,0.2555956949003673
1118103.508,137110.845,0.9890248821495703
1128103.508,137110.845,0.06985314059472017
1138103.508,137110.845,0.013936252643431065
1148103.508,137110.845,0.012023702655666576
1158103.508,137110.845,0.013592135496240242
1168103.508,137110.845,0.00780126567025501
1178103.508,137110.845,0.008606138438026293
1188103.508,137110.845,0.011473643277164623
1198103.508,137110.845,0.025354242854064898
1208103.508,137110.845,0.025187024803000304
1218103.508,137110.845,0.04689709554196868
1228103.508,137110.845,0.04316081331788163
1238103.508,137110.845,0.03229422316888816
1248103.508,137110.845,0.022265736676807975
1258103.508,137110.845,0.02994031090295786
1268103.508,137110.845,0.051281344961682025
1278103.508,137110.845,0.04343847464118186
1288103.508,137110.845,0.044162910353464396
1298103.508,137110.845,0.044465080816718544
1308103.508,137110.845,0.043176553632207584
1318103.508,137110.845,0.048261709989847704
1328103.508,137110.845,0.06143733344627806
1338103.508,137110.845,0.05102846510211298
1348103.508,137110.845,0.040080450143717035
1358103.508,137110.845,0.039665755495696634
1368103.508,137110.845,0.046358275716270526
1378103.508,137110.845,0.04282999439325911
1388103.508,137110.845,0.04033828629603231
1398103.508,137110.845,0.041509823185829874
1408103.508,137110.845,0.05818415360306056
1418103.508,137110.845,0.05929523461430512
1428103.508,137110.845,0.062322385722391974
1438103.508,137110.845,0.062197116784849696
1448103.508,137110.845,0.08724273457998719
1458103.508,137110.845,0.09996188892096454
1468103.508,137110.845,0.5794890055994326
1478103.508,137110.845,1.3242521033229846
1488103.508,137110.845,0.13433895326789258
1498103.508,137110.845,1.3810410980987398
1508103.508,137110.845,11.2084577852868
1518103.508,137110.845,11.168616120091063
1528103.508,137110.845,35.76804219165397
1538103.508,137110.845,0.209286269304328
1548103.508,137110.845,2.317770720473806
1558103.508,137110.845,2.6872764890499603
1568103.508,137110.845,0.1955720438812213
1578103.508,137110.845,1.0066605403591373
1588103.508,137110.845,0.29039671824626795
1598103.508,137110.845,0.07903598522830442
1608103.508,137110.845,0.10268403739851366
1618103.508,137110.845,0.14194985819491776
1628103.508,137110.845,0.1317017698088504
1638103.508,137110.845,0.18616828880953704
1648103.508,137110.845,0.4057856997385535
