X,Y,Cluster
998103.508,187110.845,12.0
1008103.508,187110.845,12.0
1018103.508,187110.845,12.0
1028103.508,187110.845,12.0
1038103.508,187110.845,12.0
1048103.508,187110.845,12.0
1058103.508,187110.845,12.0
1068103.508,187110.845,12.0
1078103.508,187110.845,12.0
1088103.508,187110.845,12.0
1098103.508,187110.845,
1108103.508,187110.845,
1118103.508,187110.845,
1128103.508,187110.845,
1138103.508,187110.845,
1148103.508,187110.845,
1158103.508,187110.845,
1168103.508,187110.845,
1178103.508,187110.845,
1188103.508,187110.845,
1198103.508,187110.845,
1208103.508,187110.845,1.0
1218103.508,187110.845,1.0
1228103.508,187110.845,1.0
1238103.508,187110.845,1.0
1248103.508,187110.845,1.0
1258103.508,187110.845,1.0
1268103.508,187110.845,
1278103.508,187110.845,
1288103.508,187110.845,
1298103.508,187110.845,
1308103.508,187110.845,9.0
1318103.508,187110.845,9.0
1328103.508,187110.845,9.0
1338103.508,187110.845,9.0
1348103.508,187110.845,9.0
1358103.508,187110.845,9.0
1368103.508,187110.845,9.0
1378103.508,187110.845,9.0
1388103.508,187110.845,9.0
1398103.508,187110.845,9.0
1408103.508,187110.845,9.0
1418103.508,187110.845,9.0
1428103.508,187110.845,9.0
1438103.508,187110.845,9.0
1448103.508,187110.845,9.0
1458103.508,187110.845,9.0
1468103.508,187110.845,9.0
1478103.508,187110.845,9.0
1488103.508,187110.845,9.0
1498103.508,187110.845,9.0
1508103.508,187110.845,14.0
1518103.508,187110.845,14.0
1528103.508,187110.845,14.0
1538103.508,187110.845,14.0
1548103.508,187110.845,14.0
1558103.508,187110.845,14.0
1568103.508,187110.845,14.0
1578103.508,187110.845,14.0
1588103.508,187110.845,14.0
1598103.508,187110.845,14.0
1608103.508,187110.845,14.0
1618103.508,187110.845,14.0
1628103.508,187110.845,38.0
1638103.508,187110.845,38.0
1648103.508,187110.845,38.0
1658103.508,187110.845,38.0
1668103.508,187110.845,38.0
1678103.508,187110.845,38.0
1688103.508,187110.845,38.0
1698103.508,187110.845,38.0
1708103.508,187110.845,38.0
28103.508,177110.845,
38103.508,177110.845,
48103.508,177110.845,
58103.508,177110.845,
68103.508,177110.845,
78103.508,177110.845,
88103.508,177110.845,
138103.508,177110.845,34.0
148103.508,177110.845,34.0
158103.508,177110.845,34.0
168103.508,177110.845,34.0
178103.508,177110.845,34.0
188103.508,177110.845,34.0
198103.508,177110.845,34.0
208103.508,177110.845,20.0
218103.508,177110.845,20.0
228103.508,177110.845,20.0
238103.508,177110.845,20.0
248103.508,177110.845,20.0
258103.508,177110.845,20.0
268103.50800000003,177110.845,20.0
278103.50800000003,177110.845,20.0
288103.50800000003,177110.845,20.0
298103.50800000003,177110.845,20.0
308103.50800000003,177110.845,20.0
318103.50800000003,177110.845,20.0
328103.50800000003,177110.845,20.0
338103.508,177110.845,20.0
348103.508,177110.845,20.0
358103.508,177110.845,20.0
368103.508,177110.845,2.0
378103.508,177110.845,2.0
388103.508,177110.845,2.0
398103.508,177110.845,2.0
408103.508,177110.845,
418103.508,177110.845,
428103.508,177110.845,
438103.508,177110.845,
448103.508,177110.845,2.0
458103.508,177110.845,2.0
468103.508,177110.845,
478103.508,177110.845,2.0
488103.508,177110.845,2.0
498103.508,177110.845,2.0
508103.508,177110.845,2.0
518103.508,177110.845,2.0
528103.5079999999,177110.845,2.0
538103.5079999999,177110.845,2.0
548103.5079999999,177110.845,2.0
558103.5079999999,177110.845,2.0
568103.5079999999,177110.845,2.0
578103.5079999999,177110.845,10.0
588103.5079999999,177110.845,10.0
598103.5079999999,177110.845,10.0
608103.5079999999,177110.845,10.0
618103.5079999999,177110.845,10.0
628103.5079999999,177110.845,10.0
638103.5079999999,177110.845,10.0
648103.5079999999,177110.845,10.0
658103.5079999999,177110.845,10.0
668103.5079999999,177110.845,10.0
678103.5079999999,177110.845,10.0
688103.5079999999,177110.845,10.0
698103.5079999999,177110.845,10.0
708103.5079999998,177110.845,10.0
718103.5079999998,177110.845,36.0
728103.5079999998,177110.845,36.0
738103.5079999998,177110.845,36.0
748103.5079999998,177110.845,36.0
758103.5079999998,177110.845,36.0
768103.5079999998,177110.845,26.0
778103.5079999998,177110.845,26.0
788103.5079999998,177110.845,26.0
798103.5079999998,177110.845,26.0
808103.5079999998,177110.845,25.0
818103.5079999998,177110.845,25.0
828103.5079999998,177110.845,25.0
838103.5079999998,177110.845,25.0
848103.5079999998,177110.845,25.0
858103.5079999998,177110.845,25.0
868103.5079999998,177110.845,25.0
878103.5079999998,177110.845,25.0
888103.5079999998,177110.845,25.0
898103.5079999998,177110.845,25.0
908103.508,177110.845,
918103.508,177110.845,25.0
928103.508,177110.845,25.0
938103.508,177110.845,25.0
948103.508,177110.845,25.0
958103.508,177110.845,25.0
968103.508,177110.845,25.0
978103.508,177110.845,25.0
988103.508,177110.845,12.0
998103.508,177110.845,12.0
1008103.508,177110.845,12.0
1018103.508,177110.845,12.0
1028103.508,177110.845,12.0
1038103.508,177110.845,12.0
1048103.508,177110.845,12.0
1058103.508,177110.845,12.0
1068103.508,177110.845,12.0
1078103.508,177110.845,
1088103.508,177110.845,
1098103.508,177110.845,
1108103.508,177110.845,
1118103.508,177110.845,
1128103.508,177110.845,
1138103.508,177110.845,
1148103.508,177110.845,
1158103.508,177110.845,
1168103.508,177110.845,
1178103.508,177110.845,
1188103.508,177110.845,
1198103.508,177110.845,
1208103.508,177110.845,1.0
1218103.508,177110.845,1.0
1228103.508,177110.845,1.0
1238103.508,177110.845,1.0
1248103.508,177110.845,1.0
1258103.508,177110.845,1.0
1268103.508,177110.845,1.0
1278103.508,177110.845,1.0
1288103.508,177110.845,1.0
1298103.508,177110.845,1.0
1308103.508,177110.845,9.0
1318103.508,177110.845,9.0
1328103.508,177110.845,9.0
1338103.508,177110.845,9.0
1348103.508,177110.845,9.0
1358103.508,177110.845,9.0
1368103.508,177110.845,9.0
1378103.508,177110.845,9.0
1388103.508,177110.845,9.0
1398103.508,177110.845,9.0
1408103.508,177110.845,9.0
1418103.508,177110.845,9.0
1428103.508,177110.845,9.0
1438103.508,177110.845,9.0
1448103.508,177110.845,9.0
1458103.508,177110.845,9.0
1468103.508,177110.845,9.0
1478103.508,177110.845,9.0
1488103.508,177110.845,9.0
1498103.508,177110.845,9.0
1508103.508,177110.845,14.0
1518103.508,177110.845,14.0
1528103.508,177110.845,14.0
1538103.508,177110.845,14.0
1548103.508,177110.845,14.0
1558103.508,177110.845,14.0
1568103.508,177110.845,14.0
1578103.508,177110.845,14.0
1588103.508,177110.845,14.0
1598103.508,177110.845,14.0
1608103.508,177110.845,14.0
1618103.508,177110.845,14.0
1628103.508,177110.845,38.0
1638103.508,177110.845,38.0
1648103.508,177110.845,38.0
1658103.508,177110.845,38.0
1668103.508,177110.845,38.0
1678103.508,177110.845,38.0
1688103.508,177110.845,38.0
1698103.508,177110.845,38.0
1708103.508,177110.845,38.0
1718103.508,177110.845,38.0
28103.508,167110.845,
38103.508,167110.845,
48103.508,167110.845,
58103.508,167110.845,
68103.508,167110.845,
78103.508,167110.845,
88103.508,167110.845,
98103.508,167110.845,
108103.508,167110.845,
118103.508,167110.845,
128103.508,167110.845,34.0
138103.508,167110.845,34.0
148103.508,167110.845,34.0
158103.508,167110.845,34.0
168103.508,167110.845,34.0
178103.508,167110.845,34.0
188103.508,167110.845,34.0
198103.508,167110.845,34.0
208103.508,167110.845,34.0
218103.508,167110.845,20.0
228103.508,167110.845,20.0
238103.508,167110.845,20.0
248103.508,167110.845,20.0
258103.508,167110.845,20.0
268103.50800000003,167110.845,20.0
278103.50800000003,167110.845,20.0
288103.50800000003,167110.845,20.0
298103.50800000003,167110.845,20.0
308103.50800000003,167110.845,20.0
318103.50800000003,167110.845,20.0
328103.50800000003,167110.845,20.0
338103.508,167110.845,20.0
348103.508,167110.845,20.0
358103.508,167110.845,20.0
368103.508,167110.845,20.0
378103.508,167110.845,2.0
388103.508,167110.845,2.0
398103.508,167110.845,
408103.508,167110.845,
418103.508,167110.845,2.0
428103.508,167110.845,
438103.508,167110.845,
448103.508,167110.845,2.0
458103.508,167110.845,2.0
468103.508,167110.845,
478103.508,167110.845,
488103.508,167110.845,2.0
498103.508,167110.845,2.0
508103.508,167110.845,2.0
518103.508,167110.845,2.0
528103.5079999999,167110.845,2.0
538103.5079999999,167110.845,10.0
548103.5079999999,167110.845,10.0
558103.5079999999,167110.845,10.0
568103.5079999999,167110.845,10.0
578103.5079999999,167110.845,10.0
588103.5079999999,167110.845,10.0
598103.5079999999,167110.845,10.0
608103.5079999999,167110.845,10.0
618103.5079999999,167110.845,10.0
628103.5079999999,167110.845,10.0
638103.5079999999,167110.845,10.0
648103.5079999999,167110.845,10.0
658103.5079999999,167110.845,10.0
668103.5079999999,167110.845,10.0
678103.5079999999,167110.845,10.0
688103.5079999999,167110.845,10.0
698103.5079999999,167110.845,26.0
708103.5079999998,167110.845,26.0
718103.5079999998,167110.845,26.0
728103.5079999998,167110.845,26.0
738103.5079999998,167110.845,36.0
748103.5079999998,167110.845,36.0
758103.5079999998,167110.845,36.0
768103.5079999998,167110.845,36.0
778103.5079999998,167110.845,26.0
788103.5079999998,167110.845,26.0
798103.5079999998,167110.845,26.0
808103.5079999998,167110.845,26.0
818103.5079999998,167110.845,25.0
828103.5079999998,167110.845,25.0
838103.5079999998,167110.845,25.0
848103.5079999998,167110.845,25.0
858103.5079999998,167110.845,25.0
868103.5079999998,167110.845,25.0
878103.5079999998,167110.845,25.0
888103.5079999998,167110.845,25.0
898103.5079999998,167110.845,25.0
908103.508,167110.845,
918103.508,167110.845,
928103.508,167110.845,25.0
938103.508,167110.845,25.0
948103.508,167110.845,
958103.508,167110.845,
968103.508,167110.845,25.0
978103.508,167110.845,
988103.508,167110.845,
998103.508,167110.845,12.0
1008103.508,167110.845,12.0
1018103.508,167110.845,12.0
1028103.508,167110.845,12.0
1038103.508,167110.845,12.0
1048103.508,167110.845,12.0
1058103.508,167110.845,12.0
1068103.508,167110.845,12.0
1078103.508,167110.845,
1088103.508,167110.845,
1098103.508,167110.845,12.0
1108103.508,167110.845,
1118103.508,167110.845,
1128103.508,167110.845,
1138103.508,167110.845,
1148103.508,167110.845,
1158103.508,167110.845,
1168103.508,167110.845,
1178103.508,167110.845,
1188103.508,167110.845,
1198103.508,167110.845,
1208103.508,167110.845,1.0
1218103.508,167110.845,1.0
1228103.508,167110.845,1.0
1238103.508,167110.845,1.0
1248103.508,167110.845,1.0
1258103.508,167110.845,1.0
1268103.508,167110.845,1.0
1278103.508,167110.845,1.0
1288103.508,167110.845,1.0
1298103.508,167110.845,1.0
1308103.508,167110.845,9.0
1318103.508,167110.845,9.0
1328103.508,167110.845,9.0
1338103.508,167110.845,9.0
1348103.508,167110.845,9.0
1358103.508,167110.845,9.0
1368103.508,167110.845,9.0
1378103.508,167110.845,9.0
1388103.508,167110.845,9.0
1398103.508,167110.845,9.0
1408103.508,167110.845,9.0
1418103.508,167110.845,9.0
1428103.508,167110.845,9.0
1438103.508,167110.845,9.0
1448103.508,167110.845,9.0
1458103.508,167110.845,9.0
1468103.508,167110.845,9.0
1478103.508,167110.845,9.0
1488103.508,167110.845,9.0
1498103.508,167110.845,9.0
1508103.508,167110.845,14.0
1518103.508,167110.845,14.0
1528103.508,167110.845,14.0
1538103.508,167110.845,14.0
1548103.508,167110.845,14.0
1558103.508,167110.845,14.0
1568103.508,167110.845,14.0
1578103.508,167110.845,14.0
1588103.508,167110.845,14.0
1598103.508,167110.845,14.0
1608103.508,167110.845,14.0
1618103.508,167110.845,14.0
1628103.508,167110.845,38.0
1638103.508,167110.845,38.0
1648103.508,167110.845,38.0
1658103.508,167110.845,38.0
1668103.508,167110.845,38.0
1678103.508,167110.845,38.0
1688103.508,167110.845,38.0
1698103.508,167110.845,38.0
1708103.508,167110.845,38.0
1718103.508,167110.845,38.0
1728103.508,167110.845,29.0
28103.508,157110.845,
38103.508,157110.845,
48103.508,157110.845,
58103.508,157110.845,
68103.508,157110.845,
78103.508,157110.845,
88103.508,157110.845,
98103.508,157110.845,
108103.508,157110.845,
118103.508,157110.845,
128103.508,157110.845,34.0
138103.508,157110.845,34.0
148103.508,157110.845,34.0
158103.508,157110.845,34.0
168103.508,157110.845,34.0
178103.508,157110.845,34.0
188103.508,157110.845,34.0
198103.508,157110.845,34.0
208103.508,157110.845,34.0
218103.508,157110.845,20.0
228103.508,157110.845,20.0
238103.508,157110.845,20.0
248103.508,157110.845,20.0
258103.508,157110.845,20.0
268103.50800000003,157110.845,20.0
278103.50800000003,157110.845,20.0
288103.50800000003,157110.845,20.0
298103.50800000003,157110.845,20.0
308103.50800000003,157110.845,20.0
318103.50800000003,157110.845,20.0
328103.50800000003,157110.845,20.0
338103.508,157110.845,20.0
348103.508,157110.845,20.0
358103.508,157110.845,20.0
368103.508,157110.845,2.0
378103.508,157110.845,2.0
388103.508,157110.845,
398103.508,157110.845,2.0
408103.508,157110.845,2.0
418103.508,157110.845,2.0
428103.508,157110.845,2.0
438103.508,157110.845,2.0
448103.508,157110.845,
458103.508,157110.845,
468103.508,157110.845,
478103.508,157110.845,
488103.508,157110.845,
498103.508,157110.845,2.0
508103.508,157110.845,2.0
518103.508,157110.845,2.0
528103.5079999999,157110.845,2.0
538103.5079999999,157110.845,10.0
548103.5079999999,157110.845,10.0
558103.5079999999,157110.845,10.0
568103.5079999999,157110.845,10.0
578103.5079999999,157110.845,10.0
588103.5079999999,157110.845,10.0
598103.5079999999,157110.845,10.0
608103.5079999999,157110.845,10.0
618103.5079999999,157110.845,10.0
628103.5079999999,157110.845,10.0
638103.5079999999,157110.845,10.0
648103.5079999999,157110.845,10.0
658103.5079999999,157110.845,26.0
668103.5079999999,157110.845,26.0
678103.5079999999,157110.845,26.0
688103.5079999999,157110.845,26.0
698103.5079999999,157110.845,26.0
708103.5079999998,157110.845,26.0
718103.5079999998,157110.845,26.0
728103.5079999998,157110.845,26.0
738103.5079999998,157110.845,36.0
748103.5079999998,157110.845,36.0
758103.5079999998,157110.845,36.0
768103.5079999998,157110.845,36.0
778103.5079999998,157110.845,26.0
788103.5079999998,157110.845,26.0
798103.5079999998,157110.845,26.0
808103.5079999998,157110.845,25.0
818103.5079999998,157110.845,25.0
828103.5079999998,157110.845,25.0
838103.5079999998,157110.845,25.0
848103.5079999998,157110.845,25.0
858103.5079999998,157110.845,25.0
868103.5079999998,157110.845,25.0
878103.5079999998,157110.845,25.0
888103.5079999998,157110.845,25.0
898103.5079999998,157110.845,
908103.508,157110.845,
918103.508,157110.845,
928103.508,157110.845,
938103.508,157110.845,
948103.508,157110.845,
958103.508,157110.845,
968103.508,157110.845,
978103.508,157110.845,
988103.508,157110.845,
998103.508,157110.845,12.0
1008103.508,157110.845,12.0
1018103.508,157110.845,12.0
1028103.508,157110.845,12.0
1038103.508,157110.845,12.0
1048103.508,157110.845,12.0
1058103.508,157110.845,12.0
1068103.508,157110.845,12.0
1078103.508,157110.845,
1088103.508,157110.845,12.0
1098103.508,157110.845,12.0
1108103.508,157110.845,12.0
1118103.508,157110.845,12.0
1128103.508,157110.845,
1138103.508,157110.845,
1148103.508,157110.845,
1158103.508,157110.845,
1168103.508,157110.845,
1178103.508,157110.845,
1188103.508,157110.845,
1198103.508,157110.845,1.0
1208103.508,157110.845,1.0
1218103.508,157110.845,1.0
1228103.508,157110.845,1.0
1238103.508,157110.845,1.0
1248103.508,157110.845,1.0
1258103.508,157110.845,1.0
1268103.508,157110.845,1.0
1278103.508,157110.845,1.0
1288103.508,157110.845,1.0
1298103.508,157110.845,1.0
1308103.508,157110.845,1.0
1318103.508,157110.845,9.0
1328103.508,157110.845,9.0
1338103.508,157110.845,9.0
1348103.508,157110.845,9.0
1358103.508,157110.845,9.0
1368103.508,157110.845,9.0
1378103.508,157110.845,9.0
1388103.508,157110.845,9.0
1398103.508,157110.845,9.0
1408103.508,157110.845,9.0
1418103.508,157110.845,9.0
1428103.508,157110.845,9.0
1438103.508,157110.845,9.0
1448103.508,157110.845,9.0
1458103.508,157110.845,9.0
1468103.508,157110.845,9.0
1478103.508,157110.845,9.0
1488103.508,157110.845,9.0
1498103.508,157110.845,9.0
1508103.508,157110.845,9.0
1518103.508,157110.845,14.0
1528103.508,157110.845,14.0
1538103.508,157110.845,14.0
1548103.508,157110.845,14.0
1558103.508,157110.845,14.0
1568103.508,157110.845,14.0
1578103.508,157110.845,14.0
1588103.508,157110.845,14.0
1598103.508,157110.845,38.0
1608103.508,157110.845,38.0
1618103.508,157110.845,38.0
1628103.508,157110.845,38.0
1638103.508,157110.845,38.0
1648103.508,157110.845,38.0
1658103.508,157110.845,38.0
1668103.508,157110.845,38.0
1678103.508,157110.845,38.0
1688103.508,157110.845,38.0
1698103.508,157110.845,38.0
1708103.508,157110.845,38.0
1718103.508,157110.845,29.0
1728103.508,157110.845,29.0
1738103.508,157110.845,29.0
1748103.508,157110.845,29.0
1758103.508,157110.845,29.0
1818103.508,157110.845,
1828103.508,157110.845,
1838103.508,157110.845,
28103.508,147110.845,
38103.508,147110.845,
48103.508,147110.845,
58103.508,147110.845,
68103.508,147110.845,
78103.508,147110.845,
88103.508,147110.845,
98103.508,147110.845,
108103.508,147110.845,
118103.508,147110.845,34.0
128103.508,147110.845,34.0
138103.508,147110.845,34.0
148103.508,147110.845,34.0
158103.508,147110.845,34.0
168103.508,147110.845,34.0
178103.508,147110.845,34.0
188103.508,147110.845,34.0
198103.508,147110.845,34.0
208103.508,147110.845,34.0
218103.508,147110.845,34.0
228103.508,147110.845,20.0
238103.508,147110.845,20.0
248103.508,147110.845,20.0
258103.508,147110.845,20.0
268103.50800000003,147110.845,20.0
278103.50800000003,147110.845,20.0
288103.50800000003,147110.845,20.0
298103.50800000003,147110.845,20.0
308103.50800000003,147110.845,20.0
318103.50800000003,147110.845,20.0
328103.50800000003,147110.845,20.0
338103.508,147110.845,20.0
348103.508,147110.845,
358103.508,147110.845,
368103.508,147110.845,
378103.508,147110.845,
388103.508,147110.845,
398103.508,147110.845,2.0
408103.508,147110.845,2.0
418103.508,147110.845,2.0
428103.508,147110.845,2.0
438103.508,147110.845,2.0
448103.508,147110.845,
458103.508,147110.845,
468103.508,147110.845,
478103.508,147110.845,
488103.508,147110.845,
498103.508,147110.845,18.0
508103.508,147110.845,18.0
518103.508,147110.845,10.0
528103.5079999999,147110.845,10.0
538103.5079999999,147110.845,10.0
548103.5079999999,147110.845,10.0
558103.5079999999,147110.845,10.0
568103.5079999999,147110.845,10.0
578103.5079999999,147110.845,10.0
588103.5079999999,147110.845,10.0
598103.5079999999,147110.845,10.0
608103.5079999999,147110.845,10.0
618103.5079999999,147110.845,10.0
628103.5079999999,147110.845,10.0
638103.5079999999,147110.845,10.0
648103.5079999999,147110.845,26.0
658103.5079999999,147110.845,26.0
668103.5079999999,147110.845,26.0
678103.5079999999,147110.845,26.0
688103.5079999999,147110.845,26.0
698103.5079999999,147110.845,26.0
708103.5079999998,147110.845,26.0
718103.5079999998,147110.845,26.0
728103.5079999998,147110.845,26.0
738103.5079999998,147110.845,26.0
748103.5079999998,147110.845,26.0
758103.5079999998,147110.845,26.0
768103.5079999998,147110.845,26.0
778103.5079999998,147110.845,26.0
788103.5079999998,147110.845,26.0
798103.5079999998,147110.845,26.0
808103.5079999998,147110.845,26.0
818103.5079999998,147110.845,26.0
828103.5079999998,147110.845,26.0
838103.5079999998,147110.845,25.0
848103.5079999998,147110.845,25.0
858103.5079999998,147110.845,25.0
868103.5079999998,147110.845,25.0
878103.5079999998,147110.845,25.0
888103.5079999998,147110.845,25.0
898103.5079999998,147110.845,25.0
908103.508,147110.845,
918103.508,147110.845,
928103.508,147110.845,
938103.508,147110.845,
948103.508,147110.845,
958103.508,147110.845,
968103.508,147110.845,
978103.508,147110.845,12.0
988103.508,147110.845,
998103.508,147110.845,12.0
1008103.508,147110.845,12.0
1018103.508,147110.845,12.0
1028103.508,147110.845,12.0
1038103.508,147110.845,12.0
1048103.508,147110.845,12.0
1058103.508,147110.845,12.0
1068103.508,147110.845,12.0
1078103.508,147110.845,12.0
1088103.508,147110.845,12.0
1098103.508,147110.845,12.0
1108103.508,147110.845,12.0
1118103.508,147110.845,12.0
1128103.508,147110.845,12.0
1138103.508,147110.845,
1148103.508,147110.845,
1158103.508,147110.845,
1168103.508,147110.845,
1178103.508,147110.845,
1188103.508,147110.845,
1198103.508,147110.845,1.0
1208103.508,147110.845,1.0
1218103.508,147110.845,1.0
1228103.508,147110.845,1.0
1238103.508,147110.845,1.0
1248103.508,147110.845,1.0
1258103.508,147110.845,1.0
1268103.508,147110.845,1.0
1278103.508,147110.845,1.0
1288103.508,147110.845,1.0
1298103.508,147110.845,1.0
1308103.508,147110.845,1.0
1318103.508,147110.845,9.0
1328103.508,147110.845,9.0
1338103.508,147110.845,9.0
1348103.508,147110.845,9.0
1358103.508,147110.845,9.0
1368103.508,147110.845,9.0
1378103.508,147110.845,9.0
1388103.508,147110.845,9.0
1398103.508,147110.845,9.0
1408103.508,147110.845,9.0
1418103.508,147110.845,9.0
1428103.508,147110.845,9.0
1438103.508,147110.845,9.0
1448103.508,147110.845,9.0
1458103.508,147110.845,9.0
1468103.508,147110.845,9.0
1478103.508,147110.845,9.0
1488103.508,147110.845,9.0
1498103.508,147110.845,9.0
1508103.508,147110.845,9.0
1518103.508,147110.845,14.0
1528103.508,147110.845,14.0
1538103.508,147110.845,14.0
1548103.508,147110.845,14.0
1558103.508,147110.845,14.0
1568103.508,147110.845,14.0
1578103.508,147110.845,14.0
1588103.508,147110.845,14.0
1598103.508,147110.845,38.0
1608103.508,147110.845,38.0
1618103.508,147110.845,38.0
1628103.508,147110.845,38.0
1638103.508,147110.845,38.0
1648103.508,147110.845,38.0
1658103.508,147110.845,38.0
1668103.508,147110.845,38.0
1678103.508,147110.845,38.0
1688103.508,147110.845,38.0
1698103.508,147110.845,38.0
1708103.508,147110.845,38.0
1718103.508,147110.845,29.0
1728103.508,147110.845,29.0
1738103.508,147110.845,29.0
1748103.508,147110.845,29.0
1758103.508,147110.845,29.0
1768103.508,147110.845,29.0
1778103.508,147110.845,29.0
1788103.508,147110.845,29.0
1798103.508,147110.845,
1808103.508,147110.845,
1818103.508,147110.845,
1828103.508,147110.845,
1838103.508,147110.845,
28103.508,137110.845,
38103.508,137110.845,
48103.508,137110.845,
58103.508,137110.845,
68103.508,137110.845,
78103.508,137110.845,
88103.508,137110.845,
98103.508,137110.845,34.0
108103.508,137110.845,34.0
118103.508,137110.845,34.0
128103.508,137110.845,34.0
138103.508,137110.845,34.0
148103.508,137110.845,34.0
158103.508,137110.845,34.0
168103.508,137110.845,34.0
178103.508,137110.845,34.0
188103.508,137110.845,34.0
198103.508,137110.845,34.0
208103.508,137110.845,34.0
218103.508,137110.845,20.0
228103.508,137110.845,20.0
238103.508,137110.845,20.0
248103.508,137110.845,20.0
258103.508,137110.845,20.0
268103.50800000003,137110.845,20.0
278103.50800000003,137110.845,20.0
288103.50800000003,137110.845,20.0
298103.50800000003,137110.845,20.0
308103.50800000003,137110.845,20.0
318103.50800000003,137110.845,20.0
328103.50800000003,137110.845,20.0
338103.508,137110.845,20.0
348103.508,137110.845,20.0
358103.508,137110.845,20.0
368103.508,137110.845,
378103.508,137110.845,
388103.508,137110.845,
398103.508,137110.845,2.0
408103.508,137110.845,2.0
418103.508,137110.845,2.0
428103.508,137110.845,2.0
438103.508,137110.845,2.0
448103.508,137110.845,
458103.508,137110.845,
468103.508,137110.845,
478103.508,137110.845,
488103.508,137110.845,
498103.508,137110.845,18.0
508103.508,137110.845,18.0
518103.508,137110.845,10.0
528103.5079999999,137110.845,10.0
538103.5079999999,137110.845,10.0
548103.5079999999,137110.845,10.0
558103.5079999999,137110.845,10.0
568103.5079999999,137110.845,10.0
578103.5079999999,137110.845,10.0
588103.5079999999,137110.845,10.0
598103.5079999999,137110.845,10.0
608103.5079999999,137110.845,10.0
618103.5079999999,137110.845,10.0
628103.5079999999,137110.845,10.0
638103.5079999999,137110.845,10.0
648103.5079999999,137110.845,26.0
658103.5079999999,137110.845,26.0
668103.5079999999,137110.845,26.0
678103.5079999999,137110.845,26.0
688103.5079999999,137110.845,26.0
698103.5079999999,137110.845,26.0
708103.5079999998,137110.845,26.0
718103.5079999998,137110.845,26.0
728103.5079999998,137110.845,26.0
738103.5079999998,137110.845,26.0
748103.5079999998,137110.845,26.0
758103.5079999998,137110.845,26.0
768103.5079999998,137110.845,26.0
778103.5079999998,137110.845,26.0
788103.5079999998,137110.845,26.0
798103.5079999998,137110.845,26.0
808103.5079999998,137110.845,26.0
818103.5079999998,137110.845,26.0
828103.5079999998,137110.845,26.0
838103.5079999998,137110.845,25.0
848103.5079999998,137110.845,25.0
858103.5079999998,137110.845,25.0
868103.5079999998,137110.845,25.0
878103.5079999998,137110.845,25.0
888103.5079999998,137110.845,25.0
898103.5079999998,137110.845,25.0
908103.508,137110.845,
918103.508,137110.845,
928103.508,137110.845,
938103.508,137110.845,
948103.508,137110.845,
958103.508,137110.845,
968103.508,137110.845,
978103.508,137110.845,12.0
988103.508,137110.845,12.0
998103.508,137110.845,12.0
1008103.508,137110.845,12.0
1018103.508,137110.845,12.0
1028103.508,137110.845,12.0
1038103.508,137110.845,12.0
1048103.508,137110.845,12.0
1058103.508,137110.845,12.0
1068103.508,137110.845,12.0
1078103.508,137110.845,12.0
1088103.508,137110.845,12.0
1098103.508,137110.845,12.0
1108103.508,137110.845,12.0
1118103.508,137110.845,12.0
1128103.508,137110.845,12.0
1138103.508,137110.845,
1148103.508,137110.845,
1158103.508,137110.845,
1168103.508,137110.845,
1178103.508,137110.845,
1188103.508,137110.845,
1198103.508,137110.845,1.0
1208103.508,137110.845,1.0
1218103.508,137110.845,1.0
1228103.508,137110.845,1.0
1238103.508,137110.845,1.0
1248103.508,137110.845,1.0
1258103.508,137110.845,1.0
1268103.508,137110.845,1.0
1278103.508,137110.845,1.0
1288103.508,137110.845,1.0
1298103.508,137110.845,1.0
1308103.508,137110.845,1.0
1318103.508,137110.845,9.0
1328103.508,137110.845,9.0
1338103.508,137110.845,9.0
1348103.508,137110.845,9.0
1358103.508,137110.845,9.0
1368103.508,137110.845,9.0
1378103.508,137110.845,9.0
1388103.508,137110.845,9.0
1398103.508,137110.845,9.0
1408103.508,137110.845,9.0
1418103.508,137110.845,9.0
1428103.508,137110.845,9.0
1438103.508,137110.845,9.0
1448103.508,137110.845,9.0
1458103.508,137110.845,9.0
1468103.508,137110.845,9.0
1478103.508,137110.845,9.0
1488103.508,137110.845,9.0
1498103.508,137110.845,9.0
1508103.508,137110.845,9.0
1518103.508,137110.845,14.0
1528103.508,137110.845,14.0
1538103.508,137110.845,14.0
1548103.508,137110.845,14.0
1558103.508,137110.845,14.0
1568103.508,137110.845,14.0
1578103.508,137110.845,14.0
1588103.508,137110.845,14.0
1598103.508,137110.845,38.0
1608103.508,137110.845,38.0
1618103.508,137110.845,38.0
1628103.508,137110.845,38.0
1638103.508,137110.845,38.0
1648103.508,137110.845,38.0
1658103.508,137110.845,38.0
1668103.508,137110.845,38.0
1678103.508,137110.845,38.0
1688103.508,137110.845,38.0
1698103.508,137110.845,38.0
1708103.508,137110.845,38.0
1718103.508,137110.845,29.0
1728103.508,137110.845,29.0
1738103.508,137110.845,29.0
1748103.508,137110.845,29.0
1758103.508,137110.845,29.0
1768103.508,137110.845,29.0
1778103.508,137110.845,29.0
1788103.508,137110.845,29.0
1798103.508,137110.845,
1808103.508,137110.845,
1818103.508,137110.845,
1828103.508,137110.845,
1838103.508,137110.845,
28103.508,127110.845,
38103.508,127110.845,
48103.508,127110.845,
58103.508,127110.845,
68103.508,127110.845,
78103.508,127110.845,
88103.508,127110.845,
98103.508,127110.845,34.0
