X,Y,GroundwaterStress
1008103.508,267110.845,0.02480994970728419
1018103.508,267110.845,0.022016115632825402
1028103.508,267110.845,0.025480148210160595
1038103.508,267110.845,0.025526482623690876
1048103.508,267110.845,0.025727558447323964
1058103.508,267110.845,0.02564954061359197
1068103.508,267110.845,0.025698515312139063
1078103.508,267110.845,0.026181117996976262
1088103.508,267110.845,0.027849726357305343
1098103.508,267110.845,0.03470080004327566
1108103.508,267110.845,0.03620374346137357
1118103.508,267110.845,0.04278411027767925
1128103.508,267110.845,0.06273213659350194
1138103.508,267110.845,0.06879495577621852
1148103.508,267110.845,0.243699134208009
1158103.508,267110.845,0.055061332065253966
1168103.508,267110.845,0.061373166364261815
1178103.508,267110.845,0.19124153849989262
1188103.508,267110.845,0.4138853845026493
1198103.508,267110.845,6.252794577316905
1208103.508,267110.845,6.418493968894769
1218103.508,267110.845,0.0
1228103.508,267110.845,0.0
1238103.508,267110.845,0.0
1248103.508,267110.845,0.0
1258103.508,267110.845,0.0
1268103.508,267110.845,0.0
1278103.508,267110.845,0.0
1288103.508,267110.845,0.0
1298103.508,267110.845,0.0
1308103.508,267110.845,0.0
1318103.508,267110.845,0.0
1328103.508,267110.845,0.0
1338103.508,267110.845,0.0
1348103.508,267110.845,0.0
1358103.508,267110.845,0.0
1368103.508,267110.845,0.0
1378103.508,267110.845,0.0
1388103.508,267110.845,0.0
1398103.508,267110.845,0.0
1408103.508,267110.845,0.0
1418103.508,267110.845,0.0
1428103.508,267110.845,0.0
1438103.508,267110.845,0.0
1448103.508,267110.845,0.0
1458103.508,267110.845,0.0
1468103.508,267110.845,0.0
1478103.508,267110.845,0.0
1488103.508,267110.845,0.0
1498103.508,267110.845,0.0
1508103.508,267110.845,0.0
1518103.508,267110.845,2.0219162356406075
1528103.508,267110.845,38.78056165549005
1538103.508,267110.845,43.761057425145985
1548103.508,267110.845,46.018862439945956
1558103.508,267110.845,46.05377801687219
1568103.508,267110.845,106.64058755304418
1578103.508,267110.845,97.56372441699412
1588103.508,267110.845,72.10957394970275
1598103.508,267110.845,228.29411689816274
1608103.508,267110.845,290.7609349941768
1618103.508,267110.845,403.50910034371606
1628103.508,267110.845,530.0509759167727
1638103.508,267110.845,472.6277536896484
1648103.508,267110.845,425.7465341726346
1658103.508,267110.845,224.6919707375494
1668103.508,267110.845,149.1491498004614
118103.508,257110.845,0.0
128103.508,257110.845,0.0
138103.508,257110.845,0.0
148103.508,257110.845,0.0
158103.508,257110.845,0.0
168103.508,257110.845,0.0
178103.508,257110.845,0.0
188103.508,257110.845,0.0
198103.508,257110.845,0.0
208103.508,257110.845,0.0
218103.508,257110.845,0.0
228103.508,257110.845,0.0
238103.508,257110.845,0.0
248103.508,257110.845,0.0
258103.508,257110.845,0.0
268103.50800000003,257110.845,0.0
278103.50800000003,257110.845,0.0
288103.50800000003,257110.845,6.970209932465171
298103.50800000003,257110.845,41.711880730369266
308103.50800000003,257110.845,12.94018545296567
318103.50800000003,257110.845,0.0886672163319192
328103.50800000003,257110.845,0.06524094804130726
338103.508,257110.845,0.48397855043899535
348103.508,257110.845,1.2514980346055307
358103.508,257110.845,0.8537370434109983
368103.508,257110.845,9.226622910887906
378103.508,257110.845,19.79101211375268
388103.508,257110.845,2.7148406803262075
398103.508,257110.845,2.9724950999673494
408103.508,257110.845,1.055803740823577
418103.508,257110.845,0.6353585093453645
428103.508,257110.845,1.6580086175958473
438103.508,257110.845,0.49145269258711394
448103.508,257110.845,0.30750509276542815
458103.508,257110.845,0.22381343959471808
468103.508,257110.845,0.04100754092536444
478103.508,257110.845,0.05758457060153838
488103.508,257110.845,0.05456716115271765
498103.508,257110.845,0.06832492564067075
508103.508,257110.845,0.06090205679147764
518103.508,257110.845,0.05400133187310424
528103.5079999999,257110.845,0.07051439371711601
538103.5079999999,257110.845,0.1698215927986773
548103.5079999999,257110.845,10.625054067651082
558103.5079999999,257110.845,17.568195484230408
568103.5079999999,257110.845,0.1846080432379864
578103.5079999999,257110.845,0.10406214127228314
588103.5079999999,257110.845,2.200241778332992
598103.5079999999,257110.845,3.2462273387202245
608103.5079999999,257110.845,1.1820272515134245
618103.5079999999,257110.845,1.499416237768767
628103.5079999999,257110.845,0.20563966339330697
638103.5079999999,257110.845,0.7981206388530994
648103.5079999999,257110.845,0.8051753026196029
658103.5079999999,257110.845,0.17797046058064822
668103.5079999999,257110.845,0.17263183563963036
678103.5079999999,257110.845,0.22745113396958103
688103.5079999999,257110.845,0.06877062021110154
698103.5079999999,257110.845,0.14954013959845527
708103.5079999998,257110.845,0.14050866179267002
718103.5079999998,257110.845,0.03648033461841348
728103.5079999998,257110.845,0.03954829425655263
738103.5079999998,257110.845,0.062252662158348966
748103.5079999998,257110.845,0.0831025349974859
758103.5079999998,257110.845,2.1357968906068643
768103.5079999998,257110.845,7.1303042022594205
778103.5079999998,257110.845,0.07552624736383876
788103.5079999998,257110.845,0.0653106365739067
798103.5079999998,257110.845,0.1179712442899858
808103.5079999998,257110.845,10.255117992716295
818103.5079999998,257110.845,0.20606065991866185
828103.5079999998,257110.845,0.06678345690466511
838103.5079999998,257110.845,0.05201884913975287
848103.5079999998,257110.845,0.04624593430940301
858103.5079999998,257110.845,0.04198994120954617
868103.5079999998,257110.845,0.047642513305242946
878103.5079999998,257110.845,0.049972814625180204
888103.5079999998,257110.845,0.045206275014481
898103.5079999998,257110.845,0.03870818339415604
908103.508,257110.845,0.03353911449814362
918103.508,257110.845,0.03155590367564569
928103.508,257110.845,0.030386228461694857
938103.508,257110.845,0.02655226703500554
948103.508,257110.845,0.02570487528114334
958103.508,257110.845,0.025780544546018105
968103.508,257110.845,0.025388312521491978
978103.508,257110.845,0.024275324248237702
988103.508,257110.845,0.022532954914148747
998103.508,257110.845,0.021670169275473532
1008103.508,257110.845,0.020196880887406607
1018103.508,257110.845,0.01787937313390178
1028103.508,257110.845,0.020567147267117256
1038103.508,257110.845,0.022625275322867393
1048103.508,257110.845,0.023537053748672234
1058103.508,257110.845,0.023189519762047892
1068103.508,257110.845,0.023417101976437975
1078103.508,257110.845,0.024630856529753574
1088103.508,257110.845,0.02644607836395725
1098103.508,257110.845,0.031200144503047554
1108103.508,257110.845,0.03330072420024442
1118103.508,257110.845,0.0351179133056371
1128103.508,257110.845,0.036560337249526176
1138103.508,257110.845,0.03158904295493523
1148103.508,257110.845,0.021005175728435375
1158103.508,257110.845,0.01988610904366378
1168103.508,257110.845,0.030998965138825565
1178103.508,257110.845,0.13166428365000568
1188103.508,257110.845,0.2962575807861245
1198103.508,257110.845,5.128788257842542
1208103.508,257110.845,3.38344711044614
1218103.508,257110.845,0.0
1228103.508,257110.845,0.0
1238103.508,257110.845,0.0
1248103.508,257110.845,0.0
1258103.508,257110.845,0.0
1268103.508,257110.845,0.0
1278103.508,257110.845,0.0
1288103.508,257110.845,0.0
1298103.508,257110.845,0.0
1308103.508,257110.845,0.0
1318103.508,257110.845,0.0
1328103.508,257110.845,0.0
1338103.508,257110.845,0.0
1348103.508,257110.845,0.0
1358103.508,257110.845,0.0
1368103.508,257110.845,0.0
1378103.508,257110.845,0.0
1388103.508,257110.845,0.0
1398103.508,257110.845,0.0
1408103.508,257110.845,0.0
1418103.508,257110.845,0.0
1428103.508,257110.845,0.0
1438103.508,257110.845,0.0
1448103.508,257110.845,0.0
1458103.508,257110.845,0.0
1468103.508,257110.845,0.0
1478103.508,257110.845,0.0
1488103.508,257110.845,0.720953745551451
1498103.508,257110.845,11.129241330296518
1508103.508,257110.845,6.4734751801983155
1518103.508,257110.845,26.020519181287806
1528103.508,257110.845,61.266494307725736
1538103.508,257110.845,32.659811624964625
1548103.508,257110.845,21.706335972688777
1558103.508,257110.845,8.944409424106029
1568103.508,257110.845,8.037281587017699
1578103.508,257110.845,19.526882674727887
1588103.508,257110.845,52.104042024855275
1598103.508,257110.845,46.452211036066785
1608103.508,257110.845,148.30613395794416
1618103.508,257110.845,305.7967844003263
1628103.508,257110.845,459.4040637714967
1638103.508,257110.845,583.9416308718837
1648103.508,257110.845,637.1259776970483
1658103.508,257110.845,608.3276236661516
1668103.508,257110.845,323.08784569861746
1678103.508,257110.845,54.54229206370063
118103.508,247110.845,0.0
128103.508,247110.845,0.0
138103.508,247110.845,0.0
148103.508,247110.845,0.0
158103.508,247110.845,0.0
168103.508,247110.845,0.0
178103.508,247110.845,0.0
188103.508,247110.845,0.0
198103.508,247110.845,0.0
208103.508,247110.845,0.0
218103.508,247110.845,0.0
228103.508,247110.845,0.0
238103.508,247110.845,0.0
248103.508,247110.845,0.0
258103.508,247110.845,0.0
268103.50800000003,247110.845,0.14469111810982138
278103.50800000003,247110.845,0.4150310561870302
288103.50800000003,247110.845,2.8627915664299386
298103.50800000003,247110.845,1.9458704679035643
308103.50800000003,247110.845,0.11653222809817487
318103.50800000003,247110.845,0.09104182707706147
328103.50800000003,247110.845,0.06210548413800835
338103.508,247110.845,0.06394182897837133
348103.508,247110.845,0.9729776185160963
358103.508,247110.845,0.20258195398912685
368103.508,247110.845,0.1591408638175244
378103.508,247110.845,31.903596298290072
388103.508,247110.845,0.19298599408974657
398103.508,247110.845,0.35927435836747373
408103.508,247110.845,0.9613969969800812
418103.508,247110.845,1.5206781058213559
428103.508,247110.845,0.21225351620839567
438103.508,247110.845,0.1170111447784303
448103.508,247110.845,0.11765945615707557
458103.508,247110.845,0.12416238436958843
468103.508,247110.845,0.035971608330437534
478103.508,247110.845,0.03489232018339554
488103.508,247110.845,0.034786019167997576
498103.508,247110.845,0.037303699430439166
508103.508,247110.845,0.03771064925699935
518103.508,247110.845,0.03677567878007935
528103.5079999999,247110.845,0.047158073990941574
538103.5079999999,247110.845,0.08055422298452111
548103.5079999999,247110.845,0.32002326335223036
558103.5079999999,247110.845,0.22809766682467517
568103.5079999999,247110.845,0.17510733873793902
578103.5079999999,247110.845,0.07403210442235962
588103.5079999999,247110.845,1.8882916180024634
598103.5079999999,247110.845,37.033054208057024
608103.5079999999,247110.845,4.11965057198623
618103.5079999999,247110.845,4.818334388145832
628103.5079999999,247110.845,0.06808361609495327
638103.5079999999,247110.845,0.09743972918769565
648103.5079999999,247110.845,0.5851267649749256
658103.5079999999,247110.845,0.36127755955329277
668103.5079999999,247110.845,80.0679934012974
678103.5079999999,247110.845,7.523004597189383
688103.5079999999,247110.845,0.3526702307431285
698103.5079999999,247110.845,0.08840461093617762
708103.5079999998,247110.845,0.07256029897328246
718103.5079999998,247110.845,0.029303351875287657
728103.5079999998,247110.845,0.049100199783026405
738103.5079999998,247110.845,0.08120430257966518
748103.5079999998,247110.845,0.11653586854390768
758103.5079999998,247110.845,0.2543605337105145
768103.5079999998,247110.845,0.10517767785755038
778103.5079999998,247110.845,0.07293581019310867
788103.5079999998,247110.845,0.058431754329930155
798103.5079999998,247110.845,0.05987545109482611
808103.5079999998,247110.845,0.06845130111396676
818103.5079999998,247110.845,0.106569186990061
828103.5079999998,247110.845,0.05197547582916485
838103.5079999998,247110.845,0.035569183057859555
848103.5079999998,247110.845,0.030806647937466437
858103.5079999998,247110.845,0.028904463035707255
868103.5079999998,247110.845,0.03203259404117294
878103.5079999998,247110.845,0.037959187687814845
888103.5079999998,247110.845,0.036467020988304934
898103.5079999998,247110.845,0.034160330559263305
908103.508,247110.845,0.03165123134747762
918103.508,247110.845,0.030107578344032302
928103.508,247110.845,0.026800025370306853
938103.508,247110.845,0.025399961947836957
948103.508,247110.845,0.024532027678768196
958103.508,247110.845,0.023169772885551883
968103.508,247110.845,0.022724494366061995
978103.508,247110.845,0.021537240999858466
988103.508,247110.845,0.01989956048377151
998103.508,247110.845,0.019165074553993928
1008103.508,247110.845,0.01727178274109632
1018103.508,247110.845,0.01617684067740325
1028103.508,247110.845,0.017499394929056993
1038103.508,247110.845,0.019750419101917556
1048103.508,247110.845,0.01988885286926948
1058103.508,247110.845,0.020512426065886522
1068103.508,247110.845,0.021143609495787308
1078103.508,247110.845,0.022245954375452445
1088103.508,247110.845,0.026139908842596257
1098103.508,247110.845,0.02609761251203286
1108103.508,247110.845,0.023813507121020507
1118103.508,247110.845,0.016183445814502533
1128103.508,247110.845,0.0108863610569551
1138103.508,247110.845,0.012852907461828064
1148103.508,247110.845,0.014803197994244592
1158103.508,247110.845,0.01716697786841125
1168103.508,247110.845,0.01577767024662504
1178103.508,247110.845,0.05022339804915914
1188103.508,247110.845,0.37355404606708353
1198103.508,247110.845,3.3455627848517127
1208103.508,247110.845,0.12276693308646129
1218103.508,247110.845,0.0
1228103.508,247110.845,0.0
1238103.508,247110.845,0.0
1248103.508,247110.845,0.0
1258103.508,247110.845,0.0
1268103.508,247110.845,0.0
1278103.508,247110.845,0.0
1288103.508,247110.845,0.0
1298103.508,247110.845,0.0
1308103.508,247110.845,0.0
1318103.508,247110.845,0.0
1328103.508,247110.845,0.0
1338103.508,247110.845,0.0
1348103.508,247110.845,0.0
1358103.508,247110.845,0.0
1368103.508,247110.845,0.0
1378103.508,247110.845,0.0
1388103.508,247110.845,0.0
1398103.508,247110.845,0.0
1408103.508,247110.845,0.0
1418103.508,247110.845,0.0
1428103.508,247110.845,0.0
1438103.508,247110.845,0.0
1448103.508,247110.845,0.0
1458103.508,247110.845,1.0355721547588568
1468103.508,247110.845,16.28067536311337
1478103.508,247110.845,139.832265193483
1488103.508,247110.845,64.12393194706839
1498103.508,247110.845,12.705761802217166
1508103.508,247110.845,9.159763808047646
1518103.508,247110.845,22.360111825663616
1528103.508,247110.845,22.71982068773263
1538103.508,247110.845,7.4531718901489095
1548103.508,247110.845,1.9438026984327663
1558103.508,247110.845,4.60870756106736
1568103.508,247110.845,4.256529953670977
1578103.508,247110.845,11.535781525802328
1588103.508,247110.845,42.88117434049494
1598103.508,247110.845,48.37233620285112
1608103.508,247110.845,64.9120495405801
1618103.508,247110.845,61.71878969934782
1628103.508,247110.845,116.9508734294729
1638103.508,247110.845,252.7678509506287
1648103.508,247110.845,182.45800494001725
1658103.508,247110.845,396.1946522119414
1668103.508,247110.845,303.1342301389564
1678103.508,247110.845,5.285408945304063
1688103.508,247110.845,19.52772073279031
138103.508,237110.845,0.0
148103.508,237110.845,0.0
158103.508,237110.845,0.0
168103.508,237110.845,0.0
178103.508,237110.845,0.0
188103.508,237110.845,0.0
198103.508,237110.845,0.0
208103.508,237110.845,0.0
218103.508,237110.845,0.0
228103.508,237110.845,0.0
238103.508,237110.845,0.0
248103.508,237110.845,0.005608470695962197
258103.508,237110.845,0.05460408567372182
268103.50800000003,237110.845,0.5986021348867481
278103.50800000003,237110.845,0.4068611208466371
288103.50800000003,237110.845,0.45441755863394334
298103.50800000003,237110.845,0.4987389976944987
308103.50800000003,237110.845,0.07337994457251107
318103.50800000003,237110.845,0.06699512282084404
328103.50800000003,237110.845,0.05114212579455776
338103.508,237110.845,0.049881127399081085
348103.508,237110.845,0.8551323543358572
358103.508,237110.845,0.1637893642603373
368103.508,237110.845,0.07321300413247812
378103.508,237110.845,0.2930410347784825
388103.508,237110.845,11.789741509982466
398103.508,237110.845,0.2167580997454356
408103.508,237110.845,0.028063156026855603
418103.508,237110.845,0.027486717448249445
428103.508,237110.845,0.07068312913434444
438103.508,237110.845,0.022015647575516897
448103.508,237110.845,0.021431564060871846
458103.508,237110.845,0.9535963538765578
468103.508,237110.845,0.022819874044261536
478103.508,237110.845,0.026688055660839233
488103.508,237110.845,0.027323157422111194
498103.508,237110.845,0.03018210346881962
508103.508,237110.845,0.03488597540654693
518103.508,237110.845,0.037084024533648084
528103.5079999999,237110.845,0.04412896310940823
538103.5079999999,237110.845,0.11742569749374088
548103.5079999999,237110.845,0.39910127065347956
558103.5079999999,237110.845,0.13923074604112773
568103.5079999999,237110.845,0.11608531213561805
578103.5079999999,237110.845,0.06845494155969957
588103.5079999999,237110.845,0.2184137324174276
598103.5079999999,237110.845,2.0987506721068807
608103.5079999999,237110.845,0.11726707807252573
618103.5079999999,237110.845,0.5374855568084126
628103.5079999999,237110.845,0.2834284898273737
638103.5079999999,237110.845,0.0469587335838866
648103.5079999999,237110.845,4.218825782271615
658103.5079999999,237110.845,1.6198303259274347
668103.5079999999,237110.845,30.85075104678004
678103.5079999999,237110.845,21.62905756387044
688103.5079999999,237110.845,7.4346224805339425
698103.5079999999,237110.845,2.0896331271275206
708103.5079999998,237110.845,0.027550321235838334
718103.5079999998,237110.845,0.031197839834640334
728103.5079999998,237110.845,0.05325192011582214
738103.5079999998,237110.845,0.0869978119315892
748103.5079999998,237110.845,0.3203004572915997
758103.5079999998,237110.845,6.6456494075046475
768103.5079999998,237110.845,1.477760630372953
778103.5079999998,237110.845,0.2432257053935091
788103.5079999998,237110.845,0.06065138609959008
798103.5079999998,237110.845,0.0554824732226805
808103.5079999998,237110.845,0.04993339379853066
818103.5079999998,237110.845,0.04546833510087548
828103.5079999998,237110.845,0.034404656474302256
838103.5079999998,237110.845,0.028362296653357096
848103.5079999998,237110.845,0.025810084162821455
858103.5079999998,237110.845,0.024781710249671133
868103.5079999998,237110.845,0.0252061342157488
878103.5079999998,237110.845,0.0334523678769676
888103.5079999998,237110.845,0.03352429268337434
898103.5079999998,237110.845,0.0314792462897863
908103.508,237110.845,0.07531996486422049
918103.508,237110.845,0.025928294636402453
928103.508,237110.845,0.024980374573947164
938103.508,237110.845,0.024032298492389043
948103.508,237110.845,0.022106918750675126
958103.508,237110.845,0.02067679564772577
968103.508,237110.845,0.019861803860885544
978103.508,237110.845,0.01884445529766887
988103.508,237110.845,0.018133164207846022
998103.508,237110.845,0.016437392579136997
1008103.508,237110.845,0.015028280048702694
1018103.508,237110.845,0.014063197884935607
1028103.508,237110.845,0.015144774312152514
1038103.508,237110.845,0.01692961106837064
1048103.508,237110.845,0.017156468498638458
1058103.508,237110.845,0.016124582989716016
1068103.508,237110.845,0.014314797036429305
1078103.508,237110.845,0.012132834436361364
1088103.508,237110.845,0.010785357212488531
1098103.508,237110.845,0.010580295076183
1108103.508,237110.845,0.010155519810243374
1118103.508,237110.845,0.009849505599765725
1128103.508,237110.845,0.010301615581173495
1138103.508,237110.845,0.011280022375931932
1148103.508,237110.845,0.014594977869977783
1158103.508,237110.845,0.027585697855624404
1168103.508,237110.845,0.016459743875967464
1178103.508,237110.845,0.017418581499424848
1188103.508,237110.845,0.10651892971478304
1198103.508,237110.845,0.7983399880174495
1208103.508,237110.845,1.465108294606953
1218103.508,237110.845,0.00032523755621180207
1228103.508,237110.845,0.0
1238103.508,237110.845,0.0
1248103.508,237110.845,0.0
1258103.508,237110.845,0.0
1268103.508,237110.845,0.0
1278103.508,237110.845,0.0
1288103.508,237110.845,0.0
1298103.508,237110.845,0.0
1308103.508,237110.845,0.0
1318103.508,237110.845,0.0
1328103.508,237110.845,0.0
1338103.508,237110.845,0.0
1348103.508,237110.845,0.0
1358103.508,237110.845,0.0
1368103.508,237110.845,0.0
1378103.508,237110.845,0.0
1388103.508,237110.845,0.0
1398103.508,237110.845,0.0
1408103.508,237110.845,0.0
1418103.508,237110.845,0.012702869379096895
1428103.508,237110.845,1.8114877888107817
1438103.508,237110.845,47.13302427227181
1448103.508,237110.845,153.09510774636888
1458103.508,237110.845,58.44253329888668
1468103.508,237110.845,26.604668369514563
1478103.508,237110.845,50.91770950224917
1488103.508,237110.845,14.074280851609698
1498103.508,237110.845,11.037280393772551
1508103.508,237110.845,4.98129678964207
1518103.508,237110.845,4.46202436467606
1528103.508,237110.845,15.43009751704758
1538103.508,237110.845,2.479781664170647
1548103.508,237110.845,0.9343066663938919
1558103.508,237110.845,0.7317486644925334
1568103.508,237110.845,0.780321186538934
1578103.508,237110.845,10.050554319801513
1588103.508,237110.845,19.947166497804215
1598103.508,237110.845,24.77058252233951
1608103.508,237110.845,31.490327382322498
1618103.508,237110.845,17.523166574888165
1628103.508,237110.845,36.43650446978718
1638103.508,237110.845,37.73154275246804
1648103.508,237110.845,44.88507882806001
1658103.508,237110.845,79.65088588125101
1668103.508,237110.845,33.96956798624545
1678103.508,237110.845,6.5908856050803735
1688103.508,237110.845,29.692356478911936
148103.508,227110.845,0.0
158103.508,227110.845,0.0
168103.508,227110.845,0.0
178103.508,227110.845,0.0
188103.508,227110.845,0.0
198103.508,227110.845,0.0
208103.508,227110.845,0.0
218103.508,227110.845,0.0
228103.508,227110.845,0.002087207955810705
238103.508,227110.845,0.021275544958037268
248103.508,227110.845,0.12305000488615363
258103.508,227110.845,0.5576494656587534
268103.50800000003,227110.845,0.5794645766807603
278103.50800000003,227110.845,0.2640763533486207
288103.50800000003,227110.845,0.25355910562654177
298103.50800000003,227110.845,0.10525394595316549
308103.50800000003,227110.845,0.05631977574122607
318103.50800000003,227110.845,0.04758353808437147
328103.50800000003,227110.845,0.04221081225279232
338103.508,227110.845,0.03985752411837076
348103.508,227110.845,0.042046524137507514
358103.508,227110.845,0.09577287309937864
368103.508,227110.845,0.4214739690513193
378103.508,227110.845,0.13662945482615868
388103.508,227110.845,11.918401419406424
398103.508,227110.845,0.35478225635866056
408103.508,227110.845,0.025031184795103627
418103.508,227110.845,0.023623996500270947
428103.508,227110.845,0.021244081105632296
438103.508,227110.845,0.020674923418491756
448103.508,227110.845,0.0194022755966701
458103.508,227110.845,0.39151887337712393
468103.508,227110.845,0.1108711690054783
478103.508,227110.845,0.019840897301105713
488103.508,227110.845,0.023129831995226235
498103.508,227110.845,0.02907982850729332
508103.508,227110.845,0.03564641251376267
518103.508,227110.845,0.052341288618944326
528103.5079999999,227110.845,0.07296857420470393
538103.5079999999,227110.845,0.05992693739876153
548103.5079999999,227110.845,1.745963139050635
558103.5079999999,227110.845,0.6278606522936152
568103.5079999999,227110.845,0.06307176244823051
578103.5079999999,227110.845,0.2082849722614068
588103.5079999999,227110.845,2.664014386991182
598103.5079999999,227110.845,3.764722966520414
608103.5079999999,227110.845,1.7826239877710282
618103.5079999999,227110.845,0.06403023980331093
628103.5079999999,227110.845,0.09610087725990454
638103.5079999999,227110.845,0.19616462327816303
648103.5079999999,227110.845,0.06298179143226257
658103.5079999999,227110.845,0.0716632143776546
668103.5079999999,227110.845,0.0796779156902669
678103.5079999999,227110.845,0.12090058171276924
688103.5079999999,227110.845,0.05136367292058286
698103.5079999999,227110.845,0.033008441523035614
708103.5079999998,227110.845,0.029786178992193067
718103.5079999998,227110.845,0.03143894135488737
728103.5079999998,227110.845,0.09620645018615594
738103.5079999998,227110.845,0.07906320042509866
748103.5079999998,227110.845,0.13563832743129733
758103.5079999998,227110.845,5.900704635654675
768103.5079999998,227110.845,17.005080628434104
778103.5079999998,227110.845,6.5835186117424165
788103.5079999998,227110.845,7.023646423179646
798103.5079999998,227110.845,0.08949515770429468
808103.5079999998,227110.845,0.04937754974149868
818103.5079999998,227110.845,0.04176667787338989
828103.5079999998,227110.845,0.029239852100433988
838103.5079999998,227110.845,0.024073799573743043
848103.5079999998,227110.845,0.02265740615184313
858103.5079999998,227110.845,0.02286137512561553
868103.5079999998,227110.845,0.021634804945497688
878103.5079999998,227110.845,0.02307210492717744
888103.5079999998,227110.845,0.028379666780139347
898103.5079999998,227110.845,0.02738884146440455
908103.508,227110.845,0.025375830993265208
918103.508,227110.845,0.024082380624398946
928103.508,227110.845,0.023049794195472095
938103.508,227110.845,0.020980928885517974
948103.508,227110.845,0.01853636957593819
958103.508,227110.845,0.01741037971078104
968103.508,227110.845,0.017102606027256027
978103.508,227110.845,0.01625932277643513
988103.508,227110.845,0.01500045664203053
998103.508,227110.845,0.014460786565325725
1008103.508,227110.845,0.015038005239446052
1018103.508,227110.845,0.015197716794381049
1028103.508,227110.845,0.015037641194872768
1038103.508,227110.845,0.011150337788341591
1048103.508,227110.845,0.0072911729590663275
1058103.508,227110.845,0.006294180628601326
1068103.508,227110.845,0.006485264785406099
1078103.508,227110.845,0.007006022177250913
1088103.508,227110.845,0.008241157862173231
1098103.508,227110.845,0.009255441470983613
1108103.508,227110.845,0.009114833351264902
1118103.508,227110.845,0.0093908725612576
1128103.508,227110.845,0.009904796274235378
1138103.508,227110.845,0.010262736090043613
1148103.508,227110.845,0.013596018268323786
1158103.508,227110.845,0.017035274239337466
1168103.508,227110.845,0.01456572765361509
1178103.508,227110.845,0.01585133937562347
1188103.508,227110.845,0.5255969272354138
1198103.508,227110.845,1.0372875922466922
1208103.508,227110.845,1.1300207174288561
1218103.508,227110.845,0.11301170119288399
1228103.508,227110.845,0.0
1238103.508,227110.845,0.0
1248103.508,227110.845,0.0
1258103.508,227110.845,0.0
1268103.508,227110.845,0.0
1278103.508,227110.845,0.0
1288103.508,227110.845,0.0
1298103.508,227110.845,0.0
1308103.508,227110.845,0.0
1318103.508,227110.845,0.0
1328103.508,227110.845,0.0
1338103.508,227110.845,0.0
1348103.508,227110.845,0.0
1358103.508,227110.845,0.0
1368103.508,227110.845,0.0
1378103.508,227110.845,0.0
1388103.508,227110.845,0.0
1398103.508,227110.845,0.0
1408103.508,227110.845,0.004809199781185565
1418103.508,227110.845,0.9493212016915058
1428103.508,227110.845,1.7676264376063824
1438103.508,227110.845,4.41499210750128
1448103.508,227110.845,17.44991826144245
1458103.508,227110.845,5.1710010385200125
1468103.508,227110.845,31.065858602540196
1478103.508,227110.845,46.32701750120116
1488103.508,227110.845,8.236014272846731
1498103.508,227110.845,1.4678543037641771
1508103.508,227110.845,7.449615762395247
1518103.508,227110.845,5.00307930191922
1528103.508,227110.845,14.886368834448438
1538103.508,227110.845,14.191516670533655
1548103.508,227110.845,5.6817874665054555
1558103.508,227110.845,5.753984107338726
1568103.508,227110.845,0.3685139818716529
1578103.508,227110.845,1.1997687894925646
1588103.508,227110.845,27.161490963393156
1598103.508,227110.845,26.37997609320023
1608103.508,227110.845,0.8520750905623763
1618103.508,227110.845,6.449894141701913
1628103.508,227110.845,17.020812577744703
1638103.508,227110.845,12.302012403975848
1648103.508,227110.845,8.03210208247996
1658103.508,227110.845,8.204289868486887
1668103.508,227110.845,18.9580276936438
1678103.508,227110.845,61.97811919358537
1688103.508,227110.845,25.6857488655549
158103.508,217110.845,0.0
168103.508,217110.845,0.0
178103.508,217110.845,0.0
188103.508,217110.845,0.0
198103.508,217110.845,0.0
208103.508,217110.845,0.14116324015970969
218103.508,217110.845,0.026741206168538215
228103.508,217110.845,0.09923004839272245
238103.508,217110.845,0.32652501754741836
248103.508,217110.845,0.34708838730738334
258103.508,217110.845,1.200515619981291
268103.50800000003,217110.845,2.6775847739783694
278103.50800000003,217110.845,0.07730954570923801
288103.50800000003,217110.845,0.4384021977279739
298103.50800000003,217110.845,0.04849952623711329
308103.50800000003,217110.845,0.045287820998895875
318103.50800000003,217110.845,0.045407331631667165
328103.50800000003,217110.845,0.040054160194309935
338103.508,217110.845,0.03652230375707599
348103.508,217110.845,0.030471310879107316
358103.508,217110.845,0.03351129109147146
368103.508,217110.845,0.032769992327536766
378103.508,217110.845,0.02896546650491558
388103.508,217110.845,0.02688365160942619
398103.508,217110.845,4.731580174424753
408103.508,217110.845,0.022609560293640526
418103.508,217110.845,0.020321488144203825
428103.508,217110.845,0.0195678638711452
438103.508,217110.845,0.019437327888440267
448103.508,217110.845,0.018609022471491495
458103.508,217110.845,19.36225325456817
468103.508,217110.845,3.7925339004115135
478103.508,217110.845,0.017403670889359152
488103.508,217110.845,0.02165009481757548
498103.508,217110.845,0.027919514439512565
508103.508,217110.845,0.03213265429245752
518103.508,217110.845,0.04123694101289889
528103.5079999999,217110.845,0.27314615486779603
538103.5079999999,217110.845,0.2631059145289896
548103.5079999999,217110.845,0.12496662079741219
558103.5079999999,217110.845,0.05255867523556051
568103.5079999999,217110.845,0.30780512247971864
578103.5079999999,217110.845,12.984397617414777
588103.5079999999,217110.845,60.216831757512544
598103.5079999999,217110.845,3.6218610555636768
608103.5079999999,217110.845,0.24956138610732284
618103.5079999999,217110.845,0.07759454060374918
